track_id,reward_score,caption,audioset_labels
musiccaps_-DeAdhYKbGE.wav,-1.2341723442077637,"A bagpipe ensemble playing a quick melody in unison, employing trills to ornament it.","/m/0192l,/m/085jw"
musiccaps_-Dtir74TiUM.wav,-1.6037826538085938,This is a drum & bass music piece. There is a constantly repeating hollering sample accompanied by rapid turntable scratching. A synth sound can be heard playing an ominous tune. The rhythmic background consists of a fast-tempo electronic drum beat. The atmosphere is energetic. This piece could be used in the soundtrack of a car racing game. It could also be playing at nightclubs during early-2000s themed parties.,"/m/01hgjl,/m/0283d,/m/04rlf,/m/07qb_dv"
musiccaps_-EVRXQpt1-8.wav,-0.5374242663383484,"Someone is playing a guitar-like instrument in a tremolo fashion along with someone playing a melody on a harp along with a bass playing the root note. A male voice is singing, sounding sad and sensitive. A backing voice that seems to be female is singing along, providing harmonies. This song may be playing in a dance performance.","/m/01swy6,/m/04rlf,/t/dd00126"
musiccaps_-FEPOSP7ay0.wav,-1.1894252300262451,The low quality recording features loud bells and metallic squeaking sounds. The recording is mono and noisy.,/m/0395lw
musiccaps_-FFx68qSAuY.wav,-0.7611010670661926,This is a punk rock music piece. There are male vocals singing in a grunt-like manner. The melody is being played by an electric guitar while a bass guitar plays in the background. The rhythm consists of a slightly fast-paced rock acoustic drum beat. The piece has an aggressive atmosphere. It could be used in the soundtrack of an action-filled video game.,"/m/026t6,/m/02hnl,/m/02k_mr,/m/03t3fj,/m/06rvn,/m/0bm02,/m/0l14md"
musiccaps_-FlvaZQOr2I.wav,-1.153562307357788,"The song is an instrumental. The song is medium tempo, with a horn and string section and a drum section playing to a crescendo, followed by a low frequency thumping rhythm. The song is an instrumental soundtrack for an animated show. The audio quality is poor.","/m/04rlf,/t/dd00037"
musiccaps_-Gf4Ihv1zwc.wav,1.6982684135437012,This is a Christmas music piece with heavy influences from Celtic music. There is a female vocalist singing melodically as the lead. The melodic background is provided by the strings and the piano and at the same time Celtic instruments that resemble a harp and a dulcimer. There is a calming and positive aura to this piece. It could be playing in the background at a Christmas party. It could also be used in Christmas-themed shows or social media content.,"/m/04rlf,/t/dd00034"
musiccaps_-IZbvEO9wzU.wav,-0.6165894865989685,This is a heavily edited version of a birthday song. The track has been transposed to make the original vocal sound like a little girl which resulted in a chipmunk vocal effect. The piano playing the melody and the electronic drum beat is at an irritatingly higher pitch than normal. This creates a bizarre atmosphere. It could be used in nightmare sequences in video games or TV shows.,"/m/04rlf,/t/dd00004,/t/dd00005"
musiccaps_-JVWfFPBl84.wav,-2.5225255489349365,"This audio clip features the sound produced at a particular frequency by a Tibetan singing bowl. This produces a continuous ringing sound. Toward the end of the clip, some other animal sounds can be heard. There are no other instruments in this song. This song can be played at a meditation center.",/m/0l14t7
musiccaps_-JvB5AL59fM.wav,0.6189126372337341,An acoustic drum is playing a simple rock groove with some drum fills on the toms and snare along with a distorted e-bass and e-guitar playing the same line. Panned to the right side of the speaker you can hear a piano sound playing a little melody. A female voice is singing a happy sounding melody while male backing voices are supporting her. This song may be playing sitting in your room enjoying being at home alone.,"/m/04rlf,/m/06j6l,/t/dd00031,/t/dd00035"
musiccaps_-M-6VinyMiY.wav,1.8318166732788086,"The low quality recording features a rock song that consists of flat male vocal singing over sustained and arpeggiated electric guitar melodies, followed by snappy rimshots, soft kick, shimmering hi hats and groovy bass guitar. It sounds emotional and easygoing.","/m/04rlf,/t/dd00033"
musiccaps_-M6K3QoHh40.wav,-1.0650575160980225,"The low quality recording features a R&B song playing on a speaker, judging by the reverberant and boomy sound of it. The song consists of passionate male vocal singing over shimmering hi hats, claps, groovy bass and ""4 on the floor"" kick pattern, It sounds passionate, like something you would dance to with your partner.","/m/04rlf,/m/07qv_x_"
musiccaps_-NmjCyqIavI.wav,-0.8937200903892517,This is an amateur recording of a female voice beatboxing. It is a funny recording. It could be playing in the background of comedic social media content.,"/m/02cz_7,/m/04rlf,/m/0y4f8"
musiccaps_-O9mnfC61Ac.wav,-0.027931995689868927,"This is a country music piece. There is a fiddle playing the main melody. The acoustic guitar and the electric guitar are playing gently in the background. The song has a slow tempo. The atmosphere is sentimental. This piece can be used in the soundtrack of an American drama movie, especially during the scenes where the feeling of longing is emphasized.",/m/01lyv
musiccaps_-OAyRsvFGgc.wav,-0.6558195948600769,"The low quality recording features a cover of a rock song that consists of an electric guitar solo melody played over playback instrumental. The instrumental features a punchy kick and snare hits, soft cymbals and smooth bass. It sounds passionate, even though the recording is muffled and noisy, as it was probably recorded with a phone.","/m/01glhc,/m/02sgy,/m/0342h,/m/03lty,/m/04rlf,/m/0g12c5"
musiccaps_-OUIEnuNd1I.wav,0.380444198846817,This is a classical music piece belonging to the baroque period. The piece is being performed with a harp. There is a catchy tune being played with a positive aura. This piece could suit well as wedding music. It could be used in the soundtrack of a documentary. It could also be playing in the background of a classy restaurant or a museum.,"/m/04rlf,/m/04wptg"
musiccaps_-Q9MTRXS4bE.wav,1.3130946159362793,"This music is a spirited instrumental. The tempo is fast with an animated Piano harmony, synthesiser  arrangements, synthesised violins, rhythmic digital drums, funky bass lines and electronic sounds. The music is superimposed over sounds of tapping and rhythmic beeping. The music is happy, perky, upbeat, enthusiastic, lively and spirited.","/m/024dl,/m/04rlf"
musiccaps_-QuWdnmn-kM.wav,0.4205020070075989,This is a lullaby that features a main melody made with a xylophone that has a bright sound. A sustained piano synth creates a dreamy and sleepy ambience sound. A subtle cello plays single chords that bounce from one beat to the next. This is a song a baby could fall asleep to.,"/m/04rlf,/m/0fd3y"
musiccaps_-R0267o4lLk.wav,-0.09138988703489304,You can hear two people playing various percussive instruments. One is holding the same beat playing on congas while the other is playing a solo changing rhythms and percussive sounds in a complex manner. This song may be playing live demonstrating a solo run.,"/m/0239kh,/m/026t6,/m/02hnl,/m/02k_mr,/m/03t3fj,/m/06rvn,/m/0bm02,/m/0l14md"
musiccaps_-RYtUAsNhF0.wav,-0.42412152886390686,"This is a poor quality instrumental piece played in the background of a sign language video. There is an optimistic sounding tune being played by the strings, the piano and the acoustic guitar. The atmosphere is mellow and gentle. Samples from this piece could be lifted to be used in beat-making.","/m/01jnbd,/m/02v2lh,/m/04rlf"
musiccaps_-SD43H5B5hE.wav,-0.6321446895599365,There is a low sound that reminds of a heartbeat rising in tempo before a splash-like metallic sound with reverb comes in and breaks the atmosphere in half. This audio may be used for a movie scene. This audio is in poor quality.,"/m/01jg02,/m/01jg1z,/m/04rlf"
musiccaps_-SWaCArvQug.wav,-1.7987627983093262,Ambient sound still in the room with a mild background music playing.  A male singer sings a passionate melody with subtle background music. The audio quality is very poor with drawer sliding sound and general noise.,"/m/04rlf,/m/0fqfqc"
musiccaps_-T4GeTHKtJQ.wav,-0.9041398167610168,"The low quality recording features a compilation of rock songs and it consists of punchy kicks, wide electric guitar melodies, distorted bass guitar, energetic crash cymbals, shimmering hi hats and harmonizing male vocals singing over it. It sounds energetic.","/m/02x8m,/m/04rlf"
musiccaps_-U16iKiXGuY.wav,0.2090573012828827,"The low quality recording features a live performance of a R&B song that consists of a mellow piano melody and an emotional female vocal singing over it. There are some noises in the recording, alongside lip smack noise.","/m/03_d0,/m/04rlf"
musiccaps_-Umconw-CRE.wav,-0.7632477283477783,"The low quality recording features a cover of a rock song with a rock instrumental playback playing in the background and electric guitar solo melody playing on top of it. It sounds muffled and noisy, as it was probably recorded with a low quality microphone, but it is still passionate and emotional.","/m/0155w,/m/0342h,/m/04rlf"
musiccaps_-UuEBhule84.wav,-0.3898549973964691,"The low quality recording features a flat male vocal singing over acoustic rhythm guitar chords, after which that same vocal is talking. The song sounds passionate, while the recording, overall, is noisy and in mono.","/m/015lz1,/m/01lyv,/m/04rlf,/m/07s0s5r"
musiccaps_-VI2IRq17rs.wav,-1.5411970615386963,"In this clip, a large bell is rung and left to ring. We can hear the resonance in the room as the bell rings. There is then the faint sound of a male speaking in the background. It's a live recording.",/m/0395lw
musiccaps_-VclCul6FrI.wav,-0.8236044049263,"The low quality recording features a jazzy organ keys melody. The recording is in mono, noisy, muffled and slightly distorted.","/m/013y1f,/m/04rlf,/m/04szw,/m/05148p4,/m/05r5c,/m/0b9m1,/t/dd00125"
musiccaps_-Vo4CAMX26U.wav,-0.8378314971923828,"The low quality recording features a low windpipe vocal sound played in nature, surrounded by flowing water and chirping birds sound effects. Sounds a bit harsh and loud, as the tone of the windpipe is constantly changing.","/m/02bxd,/m/04rlf"
musiccaps_-W5c6CeUMPE.wav,-0.36032935976982117,This is a Swiss folk music piece. There is a male vocal and there is a female vocal. They are yodeling as a duet. The melody in the background is being played by a melodeon. There is a pastoral feel to it. This piece could be used in the soundtrack of a movie that takes place in the Alps region.,"/m/01swy6,/m/04rlf,/m/0l14j_,/m/0mkg"
musiccaps_-WvVG0wHcTc.wav,0.643932044506073,"The low quality recording features a classical live performance of sustained violin melody, shimmering hi hats, electric guitar melody, theremin solo melody and subtle female vocals at the end of the loop. There are some crowd clapping sounds in the background. It is noisy, in mono and it sounds passionate and emotional.","/m/015lz1,/m/01lyv,/m/0342h,/m/04rlf,/m/04wptg"
musiccaps_-XN0NtrnfMY.wav,1.3642282485961914,"The low quality recording features a rock song instrumental that consists of shimmering hi hats, punchy snare, groovy bass guitar, acoustic rhythm guitar in the left channel and electric guitar chord progression in the right channel of the stereo image. It sounds energetic and addictive.","/m/04rlf,/t/dd00035"
musiccaps_-XkbErI_7EU.wav,-1.0005030632019043,This slow jazz song features male voices singing the main melody in harmony. This is accompanied by percussion playing a simple beat. The double bass plays the root notes of the chords. Trumpets play a fill in harmony in between lines. A piano plays an arpeggiated chord at the end of the first line. This song has a romantic mood. This song can be played in a classic romantic movie.,"/m/01kcd,/m/0319l"
musiccaps_-YATTKBtmRA.wav,-0.028628960251808167,This is a hip-hop music piece. There is a crisp synth sound playing the melody. The piece has a strong bass sound. There is a melodic pad with beat repeat effect that uses a piano sample. The rhythmic background is provided by a loud electronic drum beat. The piece is energetic and modern sounding. It could be used in the soundtrack of a sci-fi movie where there is a lot of action going on.,"/m/01s0ps,/m/05148p4,/m/05r5c"
musiccaps_-YIT4HBM__g.wav,-0.032808467745780945,"A female vocalist sings this mellifluous song.The tempo is slow with the vocalist singing a soprano, with alto choral harmony. There are sounds of rustling, whirring,scuttling and people talking in the background. The vocals are beautiful, mellifluous,and ethereal.","/m/04rlf,/m/0y4f8,/m/0z9c"
musiccaps_-ZHpNr_KRXU.wav,-0.444383442401886,Someone is playing a percussive instrument that reminds a little bit of a tabla while someone else is playing a fast melody on an accordion. A male voice is singing at a higher pitch. This song may be playing live.,"/m/02w4v,/m/04rlf"
musiccaps_-_6RxZyi30Q.wav,-2.8268864154815674,This is an amateur recording of a dance performance over a latin dance music piece in the style of zumba. There is a female dance instructor shouting directions to the dancers. There is a male vocalist singing melodically in the background piece. A strong bass and a loud electronic drum beat can be heard very distinctly. The atmosphere is energetic. The quality of the recording is quite poor.,"/m/015lz1,/m/04rlf,/m/0g293,/t/dd00126"
musiccaps_-_OzT7Xyvok.wav,0.30591198801994324,Amateur recording of two nylon string guitars playing in flamenco style. The playing is technically challenging yet sloppy.,"/m/0155w,/m/0326g,/m/04rlf,/m/05rwpb,/m/06j6l"
musiccaps_-bgHkxwoliw.wav,-0.9188500642776489,Digital drums are playing a four on the floor rhythm with a kick on every beat along with a bassline and a keyboard sound playing short rhythmic chords and a e-guitar playing a simple melody along. A male voice is singing in a higher key. This song may be playing at a folkfest.,"/m/04rlf,/m/04wptg"
musiccaps_-cLzki-B06o.wav,0.32270127534866333,This is a Kurdish folk music piece. The main melody is first played by the baglama and then by the zurna. The rhythmic background consists of an electronic drum beat and supportive percussive elements. The atmosphere is lively. This piece could be used as an accompaniment piece for a folk dance course such as the halay dance.,"/m/04rlf,/m/0gywn"
musiccaps_-cQ-jUTEgck.wav,-0.8223506808280945,This is a live performance of a southern rock piece. There is an electric guitar playing a blues solo. There is a bass guitar playing in the background. The rhythm is being played by the acoustic drums. The atmosphere is groovy. This piece could be playing in the background at a rock bar.,"/m/02p0sh1,/m/04rlf"
musiccaps_-dVgUSrR8g4.wav,-0.7192477583885193,"This song is a vigorous metal instrumental. The tempo is fast with intense drumming,  fiery electric guitar riff, amplified guitar rhythms and energetic keyboard accompaniment. The music is energetic, aggressive, youthful, spirited, goth, intense,psychedelic and trance like. This instrumental is Hard Rock/Metal.","/m/03lty,/m/04rlf,/m/0dl5d"
musiccaps_-e4wXAy1iVo.wav,0.7260972857475281,Two female voices are singing in harmony to a ukulele strumming chords. One of the voices is deeper and the other one higher. This song may be jamming together at home.,"/m/015lz1,/m/04rlf,/m/07xzm"
musiccaps_-eDAoheZrY8.wav,-0.6946365237236023,"The song is an instrumental. The song is slow tempo with building crescendo , string section harmony, horn section, drums playing steadily and piano accompaniment. The song is suspenseful and builds anticipation. The song is a movie soundtrack and has an average audio quality.","/m/04rlf,/t/dd00036"
musiccaps_-f1DNyngKVY.wav,-2.1308372020721436,This is an instrumental sitar music piece. The sitar is being played at a medium-to-high range. There is a calming and relaxing atmosphere to this piece. This piece can be used in the background of a meditation video. It could also be played during a meditation session at a course.,"/m/015vgc,/m/04rlf,/m/0jtg0"
musiccaps_-f6s6kQEHFY.wav,0.39709123969078064,This slow ballad features a female voice singing the main melody. This is accompanied by a repetitive piano melody. The bass plays the root notes of the chords in staccato style in eighth note patterns. Synth horns play in the background at different pitches. The song has an ambient and ethereal feel. The mood of the song is haunting. This song can be played in a sad scene in a movie.,"/m/04rlf,/t/dd00033"
musiccaps_-fxh7jAJR8U.wav,2.296494722366333,"Male singers sing this vocal harmony. The tempo is medium with a steady drumming rhythm, various percussion tones, keyboard accompaniment, steady bass line and tambourine percussion. The song is soothing and romantic. The song is a retro pop hit.","/m/028sqc,/m/04rlf"
musiccaps_-hSMzrWZCAE.wav,-0.261619508266449,The pop rock music features a male voice singing. An electric guitar with a distortion effect on plays plays two chords every two measures. The drums play a strong rhythm and together with a synth bass drive the pulse of the music.,"/m/02x8m,/m/04rlf,/m/064t9,/m/06rqw,/t/dd00035"
musiccaps_-hYRFCQdbLg.wav,0.3644537329673767,"The Low quality recording features an upbeat instrumental playing in the background on some kind of speaker, while a loud marimba melody is played over it. It kind of sounds off beat, also the sound is mostly located in the left channel of the stereo image, which makes the recording imbalanced and low in quality.","/m/04rlf,/m/04szw,/m/0l156b"
musiccaps_-i9gpG3vPwA.wav,0.31469178199768066,"This audio clip is an electronic instrumental of two different tracks with medium fast tempo. The first tempo has an amplified piano playing an emphatic harmony along with digital drums. The second track has emphatic digital drums and electronic /synthesised music arrangement. Both the tracks are melodious, pleasant, harmonic, futuristic, captivating and engaging with a dance groove.","/m/04rlf,/m/07qsvvw"
musiccaps_-i9uQMysy_A.wav,-1.0530304908752441,"This audio clip is of a male vocalist beat boxing. The tempo is fast with the vocalist mimicking vigorous drumming, drum machine rhythms, turn table and other percussions.the rhythm is vigorous, energetic and tireless.","/m/02cz_7,/m/04rlf"
musiccaps_-jpbCWcz2pk.wav,0.35041990876197815,This is a comedic hip-hop music piece. There is a male vocal rapping in the lead. The melody in the beat is being played by the piano and the electric guitar while a bass guitar plays in the background. The rhythm is provided by an electronic drum beat. The piece has an amusing aura to it. It could be used in the background of funny social media content.,"/m/04rlf,/m/0l14gg,/t/dd00031"
musiccaps_-kpR93atgd8.wav,1.1362273693084717,An acoustic drum is playing along with a bassline giving the song a ska/reggae feeling. The e-guitar strumming on the offbeat supports that feeling while a keyboard is playing a bell-sounding chord. Bongos are setting little accents at the end. A saxophone is playing a melody along. This song may be playing at a festival outside while the sun is shining.,"/m/015y_n,/m/0164x2,/m/04rlf,/m/06cqb"
musiccaps_-lPXTBXa0tE.wav,-0.9032381176948547,The song is an instrumental. The song is medium tempo played by a solo guitarist on a vintage super tone with an exquisite tone. The song is emotional and passionate. The song has poor audio quality.,"/m/01glhc,/m/0342h,/m/042v_gx,/m/04rlf,/m/04szw,/m/06w87,/m/07s0s5r,/m/0fx80y"
musiccaps_-m5ZlWziIeA.wav,-0.6282420754432678,This amateur recording features a vinyl scratch being played on a DJ console. This is accompanied by programmed percussion playing a simple beat at a fast tempo. The hi-hat is struck in eighth notes. The snare and kick are played in a unique pattern. A synth plays a two-note lick at different intervals. Other instruments are not audible as the audio quality is low.,"/m/01hgjl,/m/02lkt,/m/03mb9,/m/04rlf"
musiccaps_-m9pH0WXQto.wav,-1.3598251342773438,"The Electro Pop song features a flat female vocal, occasionally supported by wide background female doubling vocals, singing over quiet drums, groovy and boomy bass, arpeggiated synth melody and some sound effects of the airplane and the explosion. In the second part, the drums cut through the mix more, therefore they are more audible, while the new elements appear, including shimmering bells and simple hi hats. Sounds like a low quality recording, especially because of that first part of the loop.","/m/04rlf,/m/07qsvvw"
musiccaps_-mA_bqD1tgU.wav,0.3208177089691162,"The low quality recording features a folk song that consists of a wooden percussion, groovy bass, breathy flute melody, groovy piano melody, shimmering shakers and sustained strings melody. It sounds passionate, joyful and happy.","/m/04rlf,/t/dd00031"
musiccaps_-mB_XLq6g1g.wav,-1.9772155284881592,This audio contains an acoustic drum playing a groove along with a simple bassline. Trumpets are playing a melody that sounds out of tune and all over the place while a kids voice is streaming and you can hear some aggressive clicking sounds. This song may be playing for a parody video.,"/m/01kcd,/m/07gql"
musiccaps_-nlkWWphiaM.wav,-0.9467962384223938,"The low quality recording features a live performance that consists of fruity male vocal singing over accordion melody, acoustic rhythm guitar chords and shimmering bells. It sounds emotional and hopeful. The recording is a bit noisy and in mono, as it was probably recorded with a phone.","/m/02w4v,/m/042v_gx,/m/04rlf,/m/06j64v"
musiccaps_-o0ZtQIkM60.wav,-0.5509078502655029,This is a video game theme. There is a cinematic string sound playing the melody while the wind sound effect implies there is a snowstorm. A male choir starts singing alongside orchestral percussive elements. There is an epic atmosphere. This piece could fit well in the soundtrack of a thriller video game where there is a face-off about to happen.,"/m/04rlf,/t/dd00037"
musiccaps_-oP-XX28B0s.wav,0.2884443402290344,"A male singer sings this cool hip hop love song with backup singers in vocal harmony. The tempo is medium with keyboard accompaniment, piano accompaniment, steady drumming rhythm, clapping percussion and other sonic effects. The song is emotional and romantic with a cool dance  groove,","/m/04rlf,/m/0gywn"
musiccaps_-pUfYFcsgG4.wav,-1.7498512268066406,This recording contains environmental sounds such as birds singing. Then bells start playing a melody with a long release time. This is an amateur recording. This song may be playing outside in a park at a fixed time.,"/m/0395lw,/m/04rlf,/t/dd00128"
musiccaps_-qcTD2o6I9s.wav,-0.7851675152778625,The kick is playing on every beat along with a fast paced high hat and a snare sound. The digital bass is adding some spice and sounds overdriven. Pad sounds can be heard in the background while a synth lead sound is playing a simple repetitive melody. A male voice is rapping/singing. A lot of backing vocals with delay are adding energy to the mix. This song may be playing in a car.,"/m/026z9,/m/04rlf,/m/07gxw,/m/07lnk,/m/07s72n,/m/0ggx5q,/m/0glt670"
musiccaps_-r2-9oyIzkQ.wav,-0.580406904220581,"The Romance song features an electric guitar lick, low toms roll and soft crash cymbal, followed by emotional piano chord progression and wide background crowd screams, as the passionate male vocal sings over it. Judging by the crowd sound effect, it seems that this is a live performance. Sounds emotional, passionate, heartfelt and romantic.","/m/04rlf,/t/dd00003"
musiccaps_-r7iz-9v9bA.wav,0.7695057392120361,This song features a female voice singing in opera style using only vocables and no words. This is accompanied by violins playing eighth note patterns that change according to the chords being played. The bass follows the root notes of the chords. A muted guitar or string instrument plays arpeggiated chords. This song can be played in a fantasy game.,"/m/04rlf,/t/dd00037"
musiccaps_-rAhS48FkYw.wav,1.9638882875442505,"The low quality recording features a pop song that consists of a passionate male vocal singing over mellow kick hits, shimmering hi hats, wide electric guitar melody, syncopated snare and wooden percussion. The first half of the loop does not consist of the vocal, snare and hi hats. It sounds happy, fun and joyful.","/m/0155w,/m/04rlf"
